"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4"
12071,"trRelationWCompAuthDefined","Definition of competition",,,42,"MMR","Myanmar","Both",2022,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,43,"BRN","Brunei Darussalam","None of the above",2014,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,43,"BRN","Brunei Darussalam","Both",2018,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,43,"BRN","Brunei Darussalam","Both",2019,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,43,"BRN","Brunei Darussalam","Telecom/ICT law",2022,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,44,"BTN","Bhutan","Telecom/ICT law",2016,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,45,"BGR","Bulgaria","Both",2012,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,45,"BGR","Bulgaria","Both",2013,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,45,"BGR","Bulgaria","Both",2014,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,45,"BGR","Bulgaria","Both",2015,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,45,"BGR","Bulgaria","Both",2016,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,45,"BGR","Bulgaria","Both",2017,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,45,"BGR","Bulgaria","Both",2018,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,45,"BGR","Bulgaria","Both",2019,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,45,"BGR","Bulgaria","Both",2020,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,45,"BGR","Bulgaria","Both",2021,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,45,"BGR","Bulgaria","Both",2022,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,46,"CAF","Central African Rep.",,2013,"","","","Both","Telecom/ICT law",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,46,"CAF","Central African Rep.",,2014,"","","","General competition law","Telecom/ICT law",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,46,"CAF","Central African Rep.","Telecom/ICT law",2019,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada",,2011,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada",,2012,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada",,2013,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada",,2014,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada",,2015,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada",,2016,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada",,2017,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada",,2018,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada",,2019,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada",,2020,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada",,2021,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada",,2022,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,47,"CAN","Canada","None of the above",2024,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,48,"KHM","Cambodia","Both",2014,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,48,"KHM","Cambodia","None of the above",2015,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,48,"KHM","Cambodia","None of the above",2016,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,48,"KHM","Cambodia","Telecom/ICT law",2017,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,48,"KHM","Cambodia","Telecom/ICT law",2018,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,48,"KHM","Cambodia","Telecom/ICT law",2019,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,48,"KHM","Cambodia","Telecom/ICT law",2020,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,48,"KHM","Cambodia","Telecom/ICT law",2021,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,48,"KHM","Cambodia","Telecom/ICT law",2022,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,49,"CHL","Chile","General competition law",2013,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,49,"CHL","Chile","General competition law",2014,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,49,"CHL","Chile","General competition law",2015,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,49,"CHL","Chile","None of the above",2018,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,49,"CHL","Chile","None of the above",2019,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,49,"CHL","Chile","None of the above",2020,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,49,"CHL","Chile","None of the above",2021,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,49,"CHL","Chile","None of the above",2022,"","","",,,,
