"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5"
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,200,"ROU","Romania","Required by law",2024,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,201,"RWA","Rwanda","Required by law",2024,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,203,"SWE","Sweden","Not required",2022,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,205,"SDN","Sudan","Joint committee or initiative",2022,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,205,"SDN","Sudan",,2024,"","","","Informal collaboration","Joint committee or initiative","Memorandum of understanding (MoU)",,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,207,"SYC","Seychelles","Informal collaboration",2022,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,217,"SLE","Sierra Leone","Memorandum of understanding (MoU)",2022,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,218,"STP","Sao Tome and Principe","Joint committee or initiative",2022,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,219,"CHE","Switzerland","Informal collaboration",2022,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,219,"CHE","Switzerland",,2024,"","","","Informal collaboration","Not required",,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,221,"SVN","Slovenia","Not required",2024,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,229,"THA","Thailand",,2022,"","","","Please provide online references","Joint committee or initiative",,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,229,"THA","Thailand",,2024,"","","","Memorandum of understanding (MoU)","Joint committee or initiative",,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,232,"TON","Tonga","Required by law",2024,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,234,"TTO","Trinidad and Tobago","Not required",2022,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,234,"TTO","Trinidad and Tobago",,2024,"","","","Memorandum of understanding (MoU)","Joint committee or initiative","Required by law",,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,236,"TUR","Türkiye","Memorandum of understanding (MoU)",2024,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,238,"TZA","Tanzania","Not required",2022,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,238,"TZA","Tanzania",,2024,"","","","Informal collaboration","Required by law","Not required",,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,239,"ARE","United Arab Emirates",,2022,"","","","Memorandum of understanding (MoU)","Joint committee or initiative",,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,239,"ARE","United Arab Emirates",,2024,"","","","Memorandum of understanding (MoU)","Joint committee or initiative","Required by law",,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,242,"URY","Uruguay",,2022,"","","","Informal collaboration","Joint committee or initiative",,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,242,"URY","Uruguay","Informal collaboration",2024,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,245,"UZB","Uzbekistan",,2022,"","","","Joint committee or initiative","Memorandum of understanding (MoU)","Required by law",,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,245,"UZB","Uzbekistan",,2024,"","","","Informal collaboration","Joint committee or initiative","Required by law",,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,251,"VUT","Vanuatu","Informal collaboration",2022,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,259,"ZMB","Zambia","Informal collaboration",2024,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,260,"ZWE","Zimbabwe","Joint committee or initiative",2022,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,276,"GEO","Georgia","Required by law",2024,"","","",,,,,
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,308,"PSE","State of Palestine",,2024,"","","","Informal collaboration","Memorandum of understanding (MoU)","Joint committee or initiative","Required by law",
34527,"trCollaborationMinistries_Health","Collaboration between the ICT ministry and Ministry of health",,,316,"MNE","Montenegro","Not required",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,7,"ZAF","South Africa","Joint committee or initiative",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,10,"ALB","Albania","Joint committee or initiative",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,11,"DZA","Algeria",,2022,"","","","Required by law","Please provide online references",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,17,"ARM","Armenia",,2022,"","","","Informal collaboration","Required by law",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,18,"SAU","Saudi Arabia","Joint committee or initiative",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,18,"SAU","Saudi Arabia","Joint committee or initiative",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,24,"AUT","Austria","Not required",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,27,"BRA","Brazil",,2022,"","","","Please provide online references","Required by law",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,27,"BRA","Brazil","Joint committee or initiative",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,28,"BHS","Bahamas","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,30,"BEL","Belgium","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,33,"BFA","Burkina Faso","Not required",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,37,"BLR","Belarus",,2022,"","","","Informal collaboration","Required by law",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,40,"BWA","Botswana","Memorandum of understanding (MoU)",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,42,"MMR","Myanmar","Informal collaboration",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,43,"BRN","Brunei Darussalam",,2022,"","","","Please provide online references","Informal collaboration","Memorandum of understanding (MoU)",,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,49,"CHL","Chile","Not required",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,49,"CHL","Chile","Joint committee or initiative",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,50,"CHN","China","Joint committee or initiative",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,53,"COL","Colombia",,2022,"","","","Required by law","Please provide online references",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,53,"COL","Colombia","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,55,"CMR","Cameroon","Informal collaboration",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,57,"COG","Congo (Rep. of the)","Informal collaboration",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,62,"CRI","Costa Rica",,2022,"","","","Joint committee or initiative","Informal collaboration","Required by law","Please provide online references",
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,62,"CRI","Costa Rica",,2024,"","","","Memorandum of understanding (MoU)","Joint committee or initiative","Informal collaboration",,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,66,"CYP","Cyprus","Not required",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,66,"CYP","Cyprus","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,72,"DOM","Dominican Rep.","Memorandum of understanding (MoU)",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,73,"ESP","Spain",,2022,"","","","Please provide online references","Required by law",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,74,"EGY","Egypt",,2024,"","","","Memorandum of understanding (MoU)","Joint committee or initiative",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,90,"GHA","Ghana","Memorandum of understanding (MoU)",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,92,"GMB","Gambia","Required by law",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,98,"GTM","Guatemala",,2022,"","","","Not required","Informal collaboration","Joint committee or initiative",,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,98,"GTM","Guatemala","Informal collaboration",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,113,"IND","India",,2022,"","","","Joint committee or initiative","Please provide online references",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,113,"IND","India","Joint committee or initiative",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,114,"IDN","Indonesia","Memorandum of understanding (MoU)",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,114,"IDN","Indonesia","Memorandum of understanding (MoU)",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,116,"IRN","Iran (Islamic Republic of)",,2022,"","","","Informal collaboration","Memorandum of understanding (MoU)",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,118,"ISL","Iceland","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,119,"ISR","Israel","Informal collaboration",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,119,"ISR","Israel","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,125,"KEN","Kenya","Joint committee or initiative",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,130,"KWT","Kuwait","Joint committee or initiative",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,130,"KWT","Kuwait","Informal collaboration",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,137,"LSO","Lesotho","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,140,"LVA","Latvia","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,142,"MUS","Mauritius","Informal collaboration",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,147,"MEX","Mexico","Required by law",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,147,"MEX","Mexico","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,152,"MNG","Mongolia",,2022,"","","","Joint committee or initiative","Memorandum of understanding (MoU)",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,152,"MNG","Mongolia","Informal collaboration",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,155,"MAR","Morocco",,2022,"","","","Informal collaboration","Joint committee or initiative",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,155,"MAR","Morocco",,2024,"","","","Joint committee or initiative","Informal collaboration",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,161,"MWI","Malawi","Required by law",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,169,"NAM","Namibia","Informal collaboration",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,170,"NOR","Norway","Not required",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,170,"NOR","Norway","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,173,"NZL","New Zealand","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,176,"OMN","Oman","Joint committee or initiative",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,176,"OMN","Oman","Joint committee or initiative",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,182,"PAK","Pakistan",,2022,"","","","Required by law","Please provide online references",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,182,"PAK","Pakistan","Required by law",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,189,"PAN","Panama","Required by law",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,196,"QAT","Qatar","Informal collaboration",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,196,"QAT","Qatar","Informal collaboration",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,201,"RWA","Rwanda","Required by law",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,203,"SWE","Sweden","Not required",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,205,"SDN","Sudan",,2022,"","","","Memorandum of understanding (MoU)","Joint committee or initiative",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,205,"SDN","Sudan",,2024,"","","","Memorandum of understanding (MoU)","Joint committee or initiative",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,207,"SYC","Seychelles","Informal collaboration",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,217,"SLE","Sierra Leone","Memorandum of understanding (MoU)",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,218,"STP","Sao Tome and Principe","Joint committee or initiative",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,219,"CHE","Switzerland","Informal collaboration",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,219,"CHE","Switzerland","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,221,"SVN","Slovenia","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,229,"THA","Thailand",,2022,"","","","Joint committee or initiative","Please provide online references",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,229,"THA","Thailand","Memorandum of understanding (MoU)",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,232,"TON","Tonga","Required by law",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,234,"TTO","Trinidad and Tobago","Not required",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,234,"TTO","Trinidad and Tobago","Memorandum of understanding (MoU)",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,238,"TZA","Tanzania","Not required",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,238,"TZA","Tanzania","Not required",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,239,"ARE","United Arab Emirates","Memorandum of understanding (MoU)",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,239,"ARE","United Arab Emirates",,2024,"","","","Required by law","Joint committee or initiative","Memorandum of understanding (MoU)",,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,242,"URY","Uruguay",,2022,"","","","Informal collaboration","Joint committee or initiative",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,242,"URY","Uruguay","Informal collaboration",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,245,"UZB","Uzbekistan",,2022,"","","","Required by law","Memorandum of understanding (MoU)","Joint committee or initiative",,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,245,"UZB","Uzbekistan",,2024,"","","","Required by law","Joint committee or initiative",,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,251,"VUT","Vanuatu","Informal collaboration",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,259,"ZMB","Zambia","Informal collaboration",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,260,"ZWE","Zimbabwe","Joint committee or initiative",2022,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,276,"GEO","Georgia",,2024,"","","","Required by law","Informal collaboration","Memorandum of understanding (MoU)",,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,308,"PSE","State of Palestine","Memorandum of understanding (MoU)",2024,"","","",,,,,
34528,"trCollaborationMinistries_Education","Collaboration between the ICT ministry and Ministry of education ",,,316,"MNE","Montenegro","Not required",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,7,"ZAF","South Africa","Not required",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,10,"ALB","Albania","Not required",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,11,"DZA","Algeria",,2022,"","","","Please provide online references","Required by law",,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,17,"ARM","Armenia",,2022,"","","","Informal collaboration","Required by law",,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,18,"SAU","Saudi Arabia","Joint committee or initiative",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,18,"SAU","Saudi Arabia","Joint committee or initiative",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,24,"AUT","Austria","Not required",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,27,"BRA","Brazil",,2022,"","","","Required by law","Please provide online references",,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,28,"BHS","Bahamas","Not required",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,30,"BEL","Belgium","Not required",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,31,"BEN","Benin","Required by law",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,33,"BFA","Burkina Faso","Memorandum of understanding (MoU)",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,37,"BLR","Belarus",,2022,"","","","Informal collaboration","Required by law",,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,40,"BWA","Botswana","Informal collaboration",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,42,"MMR","Myanmar","Informal collaboration",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,49,"CHL","Chile",,2022,"","","","Required by law","Please provide online references",,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,49,"CHL","Chile","Required by law",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,53,"COL","Colombia","Not required",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,55,"CMR","Cameroon","Not required",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,62,"CRI","Costa Rica",,2022,"","","","Required by law","Informal collaboration",,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,62,"CRI","Costa Rica",,2024,"","","","Informal collaboration","Required by law",,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,63,"CUB","Cuba","Joint committee or initiative",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,66,"CYP","Cyprus","Not required",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,66,"CYP","Cyprus","Not required",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,72,"DOM","Dominican Rep.","Memorandum of understanding (MoU)",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,73,"ESP","Spain",,2022,"","","","Please provide online references","Required by law",,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,74,"EGY","Egypt",,2022,"","","","Please provide online references","Memorandum of understanding (MoU)","Joint committee or initiative",,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,74,"EGY","Egypt",,2024,"","","","Joint committee or initiative","Memorandum of understanding (MoU)",,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,90,"GHA","Ghana","Memorandum of understanding (MoU)",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,92,"GMB","Gambia","Required by law",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,98,"GTM","Guatemala",,2022,"","","","Joint committee or initiative","Informal collaboration","Not required",,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,98,"GTM","Guatemala","Informal collaboration",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,113,"IND","India",,2022,"","","","Please provide online references","Joint committee or initiative",,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,113,"IND","India","Joint committee or initiative",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,114,"IDN","Indonesia","Memorandum of understanding (MoU)",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,114,"IDN","Indonesia","Memorandum of understanding (MoU)",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,118,"ISL","Iceland","Not required",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,119,"ISR","Israel","Informal collaboration",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,119,"ISR","Israel","Informal collaboration",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,125,"KEN","Kenya","Joint committee or initiative",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,130,"KWT","Kuwait","Joint committee or initiative",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,130,"KWT","Kuwait","Informal collaboration",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,136,"LIE","Liechtenstein",,2022,"","","","Joint committee or initiative","Informal collaboration","Required by law","Please provide online references",
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,136,"LIE","Liechtenstein","Informal collaboration",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,137,"LSO","Lesotho","Not required",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,140,"LVA","Latvia","Not required",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,142,"MUS","Mauritius","Informal collaboration",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,147,"MEX","Mexico","Informal collaboration",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,147,"MEX","Mexico","Not required",2024,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,152,"MNG","Mongolia","Informal collaboration",2022,"","","",,,,,
34529,"trCollaborationMinistries_Environment","Collaboration between the ICT ministry and Ministry of Environment",,,152,"MNG","Mongolia","Informal collaboration",2024,"","","",,,,,
